408
237.915	-119.47612	-135.54468
246.67194	-118.61926	-133.12081
255.54052	-116.80206	-131.91951
264.25211	-114.10457	-131.98489
272.56086	-110.5764	-133.30031
280.23161	-106.33934	-135.83446
287.04914	-101.50949	-139.50411
292.79921	-96.21944	-144.19767
297.33162	-90.62504	-149.80548
300.53984	-84.89133	-156.12714
302.28579	-79.17823	-163.01771
302.55326	-73.64811	-170.27308
301.31328	-68.46158	-177.6673
298.60531	-63.76495	-185.01362
294.4962	-59.70886	-192.08824
289.13039	-56.38578	-198.6844
282.63821	-53.92468	-204.60563
275.2191	-52.37988	-209.68644
267.08212	-51.79737	-213.77841
258.48862	-52.18213	-216.779
249.65563	-53.5228	-218.58925
240.83996	-55.7816	-219.16949
232.29301	-58.89701	-218.49244
224.18362	-59.63839	-211.49747
217.25116	-63.97154	-208.54669
211.21883	-68.81353	-204.54385
206.28984	-74.02196	-199.62253
202.59473	-79.43827	-193.91377
200.24292	-84.92367	-187.58214
199.29943	-90.30364	-180.81224
199.78994	-95.42991	-173.80285
201.69365	-100.14577	-166.75529
204.95651	-104.32558	-159.86273
209.4809	-107.85023	-153.33817
215.14378	-110.61454	-147.34307
221.78324	-112.5438	-142.06653
229.20388	-113.58741	-137.6585
237.20734	-113.68733	-134.24727
245.55464	-112.86759	-131.93364
254.01205	-111.14674	-130.78932
262.31769	-108.56129	-130.86093
270.23991	-105.20436	-132.10298
277.55612	-101.15711	-134.52635
284.05118	-96.54851	-138.02173
289.5321	-91.51909	-142.50607
293.85788	-86.18844	-147.83582
296.90069	-80.72087	-153.87383
298.57263	-75.27086	-160.4389
298.82146	-69.99556	-167.34438
297.64404	-65.05114	-174.4056
295.06184	-60.57228	-181.40268
291.14621	-56.70082	-188.14228
286.03664	-53.55255	-194.42905
279.84129	-51.20268	-200.0784
272.77029	-49.7305	-204.91769
265.02222	-49.16295	-208.8314
256.8187	-49.54905	-211.68563
248.39982	-50.81941	-213.41395
239.99437	-52.97101	-213.96749
231.85491	-55.93259	-213.32127
224.48659	-56.81193	-205.84169
217.97657	-60.86944	-203.08634
212.33906	-65.39687	-199.34482
207.71731	-70.27335	-194.7294
204.25772	-75.35381	-189.38419
202.05572	-80.49325	-183.45218
201.17125	-85.53184	-177.10595
201.62229	-90.33179	-170.55401
203.41719	-94.74897	-163.9498
206.47178	-98.66855	-157.49527
210.70776	-101.96643	-151.38001
216.0107	-104.55475	-145.76774
222.22378	-106.35746	-140.81522
229.17631	-107.32309	-136.69472
236.67631	-107.42743	-133.50136
244.49969	-106.66208	-131.3299
252.40743	-105.04598	-130.26107
260.18733	-102.6276	-130.31731
267.6097	-99.48947	-131.49768
274.46117	-95.7015	-133.75945
280.54448	-91.39626	-137.04531
285.67938	-86.67156	-141.23599
289.72708	-81.67516	-146.23361
292.57911	-76.55599	-151.88824
294.14544	-71.45269	-158.02908
294.3755	-66.5112	-164.49377
293.2729	-61.87182	-171.11518
290.86025	-57.6772	-177.65422
287.19749	-54.05551	-183.97114
282.39813	-51.10863	-189.86066
276.60825	-48.91003	-195.16142
269.97902	-47.53265	-199.69589
262.72591	-47.01059	-203.35564
255.04254	-47.35716	-206.02947
247.16379	-48.55806	-207.64672
239.28252	-50.56866	-208.1634
231.65528	-53.34857	-207.5597
225.20912	-54.37829	-199.51154
219.27267	-58.07179	-196.98302
214.1162	-62.2059	-193.56708
209.89378	-66.663	-189.35004
206.73393	-71.30594	-184.46525
204.7298	-75.99402	-179.04267
203.92294	-80.59843	-173.26864
204.34027	-84.98875	-167.26606
205.96245	-89.03445	-161.23332
208.76385	-92.60202	-155.34429
212.63212	-95.62143	-149.75128
217.48171	-97.97972	-144.63111
223.15057	-99.63292	-140.11305
229.50597	-100.50714	-136.33493
236.35426	-100.6109	-133.42097
243.49517	-99.89865	-131.4396
250.71861	-98.42078	-130.46184
257.83223	-96.21343	-130.51015
264.61655	-93.34534	-131.59065
270.86544	-89.89641	-133.66304
276.42161	-85.95217	-136.66012
281.11527	-81.65563	-140.48962
284.81472	-77.08541	-145.05735
287.42512	-72.41058	-150.21013
288.84989	-67.7438	-155.82967
289.0644	-63.22659	-161.74023
288.05082	-58.98188	-167.777
285.84485	-55.16082	-173.76265
282.49968	-51.84806	-179.53081
278.1211	-49.15074	-184.9016
272.8251	-47.14634	-189.73843
266.77926	-45.8841	-193.88674
260.14842	-45.41783	-197.23516
253.13185	-45.72337	-199.68359
245.92603	-46.82774	-201.16007
238.73403	-48.66706	-201.63147
231.76335	-51.20742	-201.07502
226.52547	-52.43165	-192.26476
221.31191	-55.68196	-190.03448
216.77444	-59.31552	-187.03585
213.07282	-63.22413	-183.34331
210.29837	-67.30177	-179.0479
208.53294	-71.42131	-174.29394
207.826	-75.46638	-169.21231
208.19165	-79.31463	-163.95153
209.62409	-82.8603	-158.65873
212.07896	-86.01282	-153.487
215.47455	-88.65587	-148.57211
219.73679	-90.73104	-144.07263
224.71394	-92.18319	-140.10291
230.28677	-92.95346	-136.79537
236.30299	-93.0263	-134.22997
242.56888	-92.40906	-132.49099
248.92439	-91.11708	-131.63502
255.16557	-89.17842	-131.67908
261.11029	-86.65539	-132.62822
266.60791	-83.62986	-134.44608
271.48966	-80.17303	-137.07702
275.61527	-76.39011	-140.44699
278.86177	-72.39164	-144.45525
281.14364	-68.28551	-148.9877
282.4013	-64.1793	-153.91075
282.58895	-60.21206	-159.09765
281.70128	-56.49089	-164.38982
279.76031	-53.1259	-169.65356
276.82797	-50.22648	-174.71459
272.98192	-47.84829	-179.44051
268.32861	-46.10381	-183.68132
263.01402	-44.9984	-187.32993
257.20666	-44.57162	-190.26293
251.03842	-44.86054	-192.41515
244.71561	-45.81812	-193.70707
238.40013	-47.43286	-194.12573
232.28066	-49.66221	-193.64145
228.71542	-51.26254	-183.63773
224.46536	-53.91185	-181.83047
220.76521	-56.8628	-179.3827
217.75385	-60.04689	-176.37404
215.49045	-63.37095	-172.87945
214.05759	-66.73643	-169.00844
213.47753	-70.01746	-164.87251
213.78598	-73.16233	-160.58407
214.95092	-76.05692	-156.27752
216.95093	-78.62094	-152.07646
219.71488	-80.76713	-148.06927
223.17795	-82.46015	-144.4016
227.24274	-83.63566	-141.16588
231.77595	-84.25012	-138.46211
236.67591	-84.32186	-136.37456
241.77372	-83.80844	-134.95742
246.94426	-82.76188	-134.25716
252.03278	-81.17923	-134.30124
256.87595	-79.14175	-135.07393
261.36178	-76.6688	-136.55097
265.32346	-73.85571	-138.69489
268.69297	-70.77714	-141.44632
271.33661	-67.52234	-144.70783
273.19319	-64.17376	-148.39614
274.20983	-60.83103	-152.41308
274.36827	-57.60036	-156.63011
273.65022	-54.56316	-160.94827
272.06001	-51.81783	-165.22283
269.67374	-49.45916	-169.34831
266.53755	-47.53145	-173.19355
262.75694	-46.10351	-176.66234
258.43017	-45.20691	-179.62269
253.69867	-44.86766	-182.01497
248.66841	-45.1081	-183.76787
243.5157	-45.88265	-184.82286
238.37991	-47.19865	-185.1615
233.40023	-49.01234	-184.75402
232.63745	-51.6306	-172.27798
229.84298	-53.36467	-171.08996
227.41945	-55.30538	-169.47681
225.42476	-57.40195	-167.49818
223.95279	-59.58333	-165.19744
223.00371	-61.79184	-162.65016
222.61581	-63.97254	-159.93427
222.83076	-66.03631	-157.12937
223.60038	-67.94839	-154.29509
224.90407	-69.62935	-151.52275
226.72521	-71.04433	-148.89303
229.0019	-72.15108	-146.4813
231.66906	-72.9214	-144.34853
234.65759	-73.32902	-142.56281
237.87257	-73.35817	-141.19347
241.22931	-73.03108	-140.26052
244.63533	-72.33951	-139.806
247.97538	-71.30412	-139.8262
251.16593	-69.95562	-140.33674
254.1111	-68.34172	-141.3128
256.72692	-66.49312	-142.72821
258.93081	-64.47121	-144.53502
260.67554	-62.33	-146.68303
261.89761	-60.12446	-149.10684
262.5669	-57.92463	-151.73981
262.66848	-55.79749	-154.51681
262.19822	-53.79239	-157.35061
261.14542	-51.9892	-160.16351
259.5838	-50.43284	-162.87315
257.51861	-49.16746	-165.40921
255.02938	-48.23474	-167.69082
252.18758	-47.65015	-169.64491
249.07008	-47.43666	-171.21728
245.77	-47.58308	-172.37061
242.37782	-48.10307	-173.06103
239.00198	-48.963	-173.28614
235.72403	-50.15072	-173.02636
241.76591	-57.47265	-154.32503
